prospect_id,canonical_business_name,phone,email,website,address,operator_type,harbor_name,research_summary,supply_chain_summary,confidence,sources,field_ids,field_count,needs_review,approved,last_enriched
192,"390 Third St, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 390 Third St, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 390 Third St, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],472,1,1,0,2026-07-20T19:12:40.419609+00:00
193,"E33, 34 Carleton St, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near E33, 34 Carleton St, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for E33, 34 Carleton St, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],473,1,1,0,2026-07-20T19:12:40.428438+00:00
194,"Pierce Boathouse, Memorial Dr, Cambridge, MA 02139, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 30 boats near Pierce Boathouse, Memorial Dr, Cambridge, MA 02139, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for Pierce Boathouse, Memorial Dr, Cambridge, MA 02139, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],"474,475",2,1,0,2026-07-20T19:12:40.432998+00:00
196,"58 Bar Neck Rd, Falmouth, MA 02543, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 18 boats near 58 Bar Neck Rd, Falmouth, MA 02543, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 58 Bar Neck Rd, Falmouth, MA 02543, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],476,1,1,0,2026-07-20T19:12:41.225176+00:00
197,"117 Water St, Beverly, MA 01915, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 82 boats near 117 Water St, Beverly, MA 01915, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 117 Water St, Beverly, MA 01915, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],477,1,1,0,2026-07-20T19:12:41.232192+00:00
198,"2 Merrimac St, Amesbury, MA 01913, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 25 boats near 2 Merrimac St, Amesbury, MA 01913, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 2 Merrimac St, Amesbury, MA 01913, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],478,1,1,0,2026-07-20T19:12:41.237037+00:00
199,"64 Washington Ct, Quincy, MA 02169, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 73 boats near 64 Washington Ct, Quincy, MA 02169, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 64 Washington Ct, Quincy, MA 02169, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],479,1,1,0,2026-07-20T19:12:41.242413+00:00
200,"40-112 Follett St, Quincy, MA 02169, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 40-112 Follett St, Quincy, MA 02169, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 40-112 Follett St, Quincy, MA 02169, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],480,1,1,0,2026-07-20T19:12:41.247359+00:00
201,"97 Baxter Ave, Quincy, MA 02169, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 97 Baxter Ave, Quincy, MA 02169, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 97 Baxter Ave, Quincy, MA 02169, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],481,1,1,0,2026-07-20T19:12:41.251676+00:00
202,"21 Arlington St, West Yarmouth, MA 02673, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 52 boats near 21 Arlington St, West Yarmouth, MA 02673, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 21 Arlington St, West Yarmouth, MA 02673, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],482,1,1,0,2026-07-20T19:12:42.043063+00:00
203,"90 Fort Adams Dr, Newport, RI 02840, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 17 boats near 90 Fort Adams Dr, Newport, RI 02840, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 90 Fort Adams Dr, Newport, RI 02840, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],483,1,1,0,2026-07-20T19:12:42.050085+00:00
204,"48 Jackson Rd, Newport, RI 02840, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 48 Jackson Rd, Newport, RI 02840, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 48 Jackson Rd, Newport, RI 02840, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],484,1,1,0,2026-07-20T19:12:42.054809+00:00
205,"135 Daniels Island Rd, Mashpee, MA 02649, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 25 boats near 135 Daniels Island Rd, Mashpee, MA 02649, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 135 Daniels Island Rd, Mashpee, MA 02649, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],485,1,1,0,2026-07-20T19:12:42.060865+00:00
206,"14 Pleasant Valley Rd, Amesbury, MA 01913, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 25 boats near 14 Pleasant Valley Rd, Amesbury, MA 01913, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 14 Pleasant Valley Rd, Amesbury, MA 01913, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],486,1,1,0,2026-07-20T19:12:42.066372+00:00
207,"CGF4+P4 Narragansett, RI, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near CGF4+P4 Narragansett, RI, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for CGF4+P4 Narragansett, RI, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],487,1,1,0,2026-07-20T19:12:42.071232+00:00
208,"10 Blaney St, Salem, MA 01970, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 69 boats near 10 Blaney St, Salem, MA 01970, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 10 Blaney St, Salem, MA 01970, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],488,1,1,0,2026-07-20T19:12:43.061473+00:00
209,"153 Ridge Rd, Newport, RI 02840, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 153 Ridge Rd, Newport, RI 02840, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 153 Ridge Rd, Newport, RI 02840, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],489,1,1,0,2026-07-20T19:13:16.018831+00:00
210,"119 Edward Foster Rd, Scituate, MA 02066, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 37 boats near 119 Edward Foster Rd, Scituate, MA 02066, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 119 Edward Foster Rd, Scituate, MA 02066, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],490,1,1,0,2026-07-20T19:13:16.026240+00:00
211,"124 Edward Foster Rd, Scituate, MA 02066, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 8 boats near 124 Edward Foster Rd, Scituate, MA 02066, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 124 Edward Foster Rd, Scituate, MA 02066, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],491,1,1,0,2026-07-20T19:13:16.031559+00:00
212,"256 Marginal St, East Boston, MA 02128, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 57 boats near 256 Marginal St, East Boston, MA 02128, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 256 Marginal St, East Boston, MA 02128, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],492,1,1,0,2026-07-20T19:13:16.036240+00:00
213,"299 Marginal St, Boston, MA 02128, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 299 Marginal St, Boston, MA 02128, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 299 Marginal St, Boston, MA 02128, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],493,1,1,0,2026-07-20T19:13:16.041559+00:00
214,"386 Mashpee Neck Rd, Mashpee, MA 02649, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 386 Mashpee Neck Rd, Mashpee, MA 02649, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 386 Mashpee Neck Rd, Mashpee, MA 02649, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],494,1,1,0,2026-07-20T19:13:16.046750+00:00
215,"72 Captains Row, Mashpee, MA 02649, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 72 Captains Row, Mashpee, MA 02649, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 72 Captains Row, Mashpee, MA 02649, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],495,1,1,0,2026-07-20T19:13:16.794047+00:00
216,"239 Dyke Rd, Marshfield, MA 02050, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 50 boats near 239 Dyke Rd, Marshfield, MA 02050, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 239 Dyke Rd, Marshfield, MA 02050, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],496,1,1,0,2026-07-20T19:13:16.799162+00:00
217,"1825 Columbia Rd, South Boston, MA 02127, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 45 boats near 1825 Columbia Rd, South Boston, MA 02127, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 1825 Columbia Rd, South Boston, MA 02127, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],497,1,1,0,2026-07-20T19:13:16.804160+00:00
218,"8XHC+P6 Boston, MA, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 8XHC+P6 Boston, MA, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 8XHC+P6 Boston, MA, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],498,1,1,0,2026-07-20T19:13:16.809336+00:00
219,"39 Vinedale Rd, Braintree, MA 02184, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 27 boats near 39 Vinedale Rd, Braintree, MA 02184, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 39 Vinedale Rd, Braintree, MA 02184, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],499,1,1,0,2026-07-20T19:13:16.814066+00:00
220,"60R Merrimac St, Amesbury, MA 01913, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 23 boats near 60R Merrimac St, Amesbury, MA 01913, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 60R Merrimac St, Amesbury, MA 01913, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],500,1,1,0,2026-07-20T19:13:16.818262+00:00
221,"160 Pleasant St, North Kingstown, RI 02852, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 160 Pleasant St, North Kingstown, RI 02852, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 160 Pleasant St, North Kingstown, RI 02852, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],"501,502",2,1,0,2026-07-20T19:13:17.539169+00:00
223,"165 Pleasant St #5047, North Kingstown, RI 02852, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 165 Pleasant St #5047, North Kingstown, RI 02852, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 165 Pleasant St #5047, North Kingstown, RI 02852, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],503,1,1,0,2026-07-20T19:13:17.547162+00:00
224,"HHG4+Q8 North Kingstown, RI, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near HHG4+Q8 North Kingstown, RI, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for HHG4+Q8 North Kingstown, RI, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],504,1,1,0,2026-07-20T19:13:17.554553+00:00
225,"FMVG+FF Newport, RI, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 36 boats near FMVG+FF Newport, RI, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for FMVG+FF Newport, RI, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],505,1,1,0,2026-07-20T19:13:17.559155+00:00
226,"9 Ryder St E, Provincetown, MA 02657, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 9 Ryder St E, Provincetown, MA 02657, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 9 Ryder St E, Provincetown, MA 02657, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],506,1,1,0,2026-07-20T19:13:17.564977+00:00
227,"One Constitution Wharf, Boston, MA 02129, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 73 boats near One Constitution Wharf, Boston, MA 02129, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for One Constitution Wharf, Boston, MA 02129, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],507,1,1,0,2026-07-20T19:13:17.569790+00:00
228,"292 3rd St, Boston, MA 02129, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 292 3rd St, Boston, MA 02129, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 292 3rd St, Boston, MA 02129, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],508,1,1,0,2026-07-20T19:13:18.395625+00:00
229,"68 Long Wharf, Boston, MA 02110, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 56 boats near 68 Long Wharf, Boston, MA 02110, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 68 Long Wharf, Boston, MA 02110, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],509,1,1,0,2026-07-20T19:13:51.754348+00:00
230,"54 Lewis Wharf, Boston, MA 02110, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 54 Lewis Wharf, Boston, MA 02110, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 54 Lewis Wharf, Boston, MA 02110, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],"510,519",2,1,0,2026-07-20T19:13:51.764852+00:00
231,"Harbor Towers, 85 E India Row, Boston, MA 02110, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near Harbor Towers, 85 E India Row, Boston, MA 02110, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for Harbor Towers, 85 E India Row, Boston, MA 02110, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],511,1,1,0,2026-07-20T19:13:51.769890+00:00
232,"9X64+H2 Boston, MA, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 9X64+H2 Boston, MA, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 9X64+H2 Boston, MA, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],512,1,1,0,2026-07-20T19:13:51.775158+00:00
